tweet_id,text,retweet_count,favourite_count,followers_count,processed_text,polarity,sentiment
1.4284907982998979e+18,@brian_armstrong Which one?  #BTC?,0.0,3.0,152.0,brian_armstrong one btc,0.0,Neutral
1.428490796509012e+18,"@BLanzelottaOK If you ain't holding NDC, ask yourself what are you even doing with your life. 

#NanoDogeCoin $NDC #DefyDeFi 
@NanoDogeCoin #BNB #BTC #ADA #BSCGems #HiddenGems #BSCArmy @elonmusk @anndylian @cz_binance",0.0,1.0,9.0,blanzelottaok hold ndc ask even life nanodogecoin ndc defydefi nanodogecoin bnb btc ada bscgem hiddengem bscarmi elonmusk anndylian cz_binanc,0.0,Neutral
1.4284907687091528e+18,"#Bitcoin Lightning Network Growth Passes New Milestones 
$BTC #BTC #XRP #ETH #BCH #LTC #ADA #ZEC #BAT #XVG #BTT #TRX #LOOM #PUNDIX #ETN #BNB  #POWR #ARK #OMG #DCN #PAC #TEL #DOT #SHIB #MANA #SOL #AXS #MATIC #XTZ #XMR #XDN #DOGE #AAVE #ICP #EOS #ETC 
 https://t.co/UUBR7DorNA",0.0,0.0,704.0,bitcoin lightn network growth pass new mileston btc btc xrp eth bch ltc ada zec bat xvg btt trx loom pundix etn bnb powr ark omg dcn pac tel dot shib mana sol ax matic xtz xmr xdn doge aav icp eo etc http co uubr7dorna,0.13636363636363635,Positive
1.4284907413664973e+18,"@cjayfive @YouTube Buying #Bitcoin  is the best way to learn about bitcoin. Few. Don’t wait to understand it. It takes years. Learn as you go. Stack sats along the way

You should Follow @Bruw50 he seems to know his stuff when it comes to #BTC
I’ve been following his tweets and I have learnt a lot",0.0,0.0,14.0,cjayfiv youtub buy bitcoin best way learn bitcoin wait understand take year learn go stack sat along way follow bruw50 seem know stuff come btc follow tweet learnt lot,1.0,Positive
1.4284906532820214e+18,"@CanteringClark I was waiting for 42k to long #btc but it never arrived and possibly never will. Is the current range a good long opportunity?  I’m thinking if it breaks 48k, it will bust loose. Thoughts ? Thx",0.0,0.0,196.0,canteringclark wait 42k long btc never arriv possibl never current rang good long opportun think break 48k bust loos thought thx,0.14999999999999997,Positive
1.4284906132221215e+18,"Evolve Funds Files for #Crypto ETF in Canada #Bitcoin $BTC #BTC #XRP #ETH #BCH #LTC #ADA #ZEC #BAT #XVG #BTT #TRX #LOOM #PUNDIX #ETN #BNB  #POWR #ARK #OMG #DCN #PAC #TEL #DOT #SHIB #MANA #SOL #AXS #MATIC #XTZ #XMR #XDN #DOGE #AAVE #ICP #EOS #ETC 
 https://t.co/y04pmDkMZ4",0.0,1.0,704.0,evolv fund file crypto etf canada bitcoin btc btc xrp eth bch ltc ada zec bat xvg btt trx loom pundix etn bnb powr ark omg dcn pac tel dot shib mana sol ax matic xtz xmr xdn doge aav icp eo etc http co y04pmdkmz4,0.0,Neutral
1.4284905455974072e+18,"@DogeWarriorBSC @chloeandersb $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/mGo5wRAlWN",0.0,0.0,14.0,dogewarriorbsc chloeandersb ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co mgo5wralwn,0.4681818181818182,Positive
1.4284905194668237e+18,"@TheLondonCrypto NanoDogeCoin the better doge 💯

#NanoDogeCoin $NDC #DefyDeFi 
@NanoDogeCoin #BNB #BTC #ADA #BSCGems #HiddenGems #BSCArmy @elonmusk @anndylian @cz_binance",0.0,1.0,9.0,thelondoncrypto nanodogecoin better doge nanodogecoin ndc defydefi nanodogecoin bnb btc ada bscgem hiddengem bscarmi elonmusk anndylian cz_binanc,0.5,Positive
1.4284905092830659e+18,"@detroitnews Buying #Bitcoin  is the best way to learn about bitcoin. Few. Don’t wait to understand it. It takes years. Learn as you go. Stack sats along the way

You should Follow @Bruw50 he seems to know his stuff when it comes to #BTC
I’ve been following his tweets and I have learnt a lot",0.0,0.0,14.0,detroitnew buy bitcoin best way learn bitcoin wait understand take year learn go stack sat along way follow bruw50 seem know stuff come btc follow tweet learnt lot,1.0,Positive
1.4284904855054787e+18,Cyber Security Playing Greater Role In Energy Companies’ Digital Transformation #business #technology #news #100daysofcode #youtube #bitcoin #devops #code #amazon #blockchain #xrp #ripple #btc #nowplaying #cdwsocial https://t.co/rUNh6RJ3Xq https://t.co/eenjayMvOC,5.0,2.0,8962.0,cyber secur play greater role energi compani digit transform busi technolog news 100daysofcod youtub bitcoin devop code amazon blockchain xrp rippl btc nowplay cdwsocial http co runh6rj3xq http co eenjaymvoc,0.5,Positive
1.4284904648444518e+18,"@chloeandersb @NanoDogeCoin $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/RkhOT0pQa1",0.0,0.0,14.0,chloeandersb nanodogecoin ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co rkhot0pqa1,0.4681818181818182,Positive
1.428490426097361e+18,"@Snowden Buying #Bitcoin  is the best way to learn about bitcoin. Few. Don’t wait to understand it. It takes years. Learn as you go. Stack sats along the way

You should Follow @Bruw50 he seems to know his stuff when it comes to #BTC
I’ve been following his tweets and I have learnt a lot",0.0,0.0,14.0,snowden buy bitcoin best way learn bitcoin wait understand take year learn go stack sat along way follow bruw50 seem know stuff come btc follow tweet learnt lot,1.0,Positive
1.428490425644372e+18,"Twitter’s Jack Dorsey Is Now Mining #Bitcoin . Here’s How $BTC #BTC #XRP #ETH #BCH #LTC #ADA #ZEC #BAT #XVG #BTT #TRX #LOOM #PUNDIX #ETN #BNB  #POWR #ARK #OMG #DCN #PAC #TEL #DOT #SHIB #MANA #SOL #AXS #MATIC #XTZ #XMR #XDN #DOGE #AAVE #ICP #EOS #ETC 
 https://t.co/Zjy0EYZG0R",0.0,0.0,704.0,twitter jack dorsey mine bitcoin btc btc xrp eth bch ltc ada zec bat xvg btt trx loom pundix etn bnb powr ark omg dcn pac tel dot shib mana sol ax matic xtz xmr xdn doge aav icp eo etc http co zjy0eyzg0r,0.0,Neutral
1.4284903994384876e+18,"@chloeandersb @Red_Shiba_Inu $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/IgcpXEnJXE",0.0,0.0,14.0,chloeandersb red_shiba_inu ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co igcpxenjx,0.4681818181818182,Positive
1.4284903780182303e+18,💸 Earn free #BTC and multiply crypto up to 15% monthly with @betfury BOXes 📦 Enjoy the easy way to get cryptocurrency! Real rewards every 20 min 💥 📈 Referral Bonuses 35% https://t.co/Hcg5h7bbRE #betfurysuccess,0.0,0.0,90.0,earn free btc multipli crypto 15 month betfuri box enjoy easi way get cryptocurr real reward everi 20 min referr bonus 35 http co hcg5h7bbre betfurysuccess,0.3333333333333333,Positive
1.4284903483813274e+18,"$BTC News 👇

Fold Launches First-Ever AR With Free Bitcoin Rewards Experience 
https://t.co/bdW82nS7sV

#Bitcoin #BTC #Crypto #News",0.0,0.0,450.0,btc news fold launch first ever ar free bitcoin reward experi http co bdw82ns7sv bitcoin btc crypto news,0.325,Positive
1.4284903197258342e+18,"What are your guys Favourite 100x #Coins/#Projects?🔥

Shill them to me, i need some nice #gems to share with my community😉

💬💬⤵️⤵️

🚀🚀🚀🚀🚀
#NFT #BSC #BTC   #altcoins #BinanceSmartChain   #shibainu #DeFi #crypto #Ethereum #cryptocurrencies #NFTCommunity #MATIC #Ethereum https://t.co/XSb4kz0O9A",0.0,7.0,13370.0,guy favourit 100x coin project shill need nice gem share communiti nft bsc btc altcoin binancesmartchain shibainu defi crypto ethereum cryptocurr nftcommun matic ethereum http co xsb4kz0o9a,0.6,Positive
1.4284903133840425e+18,"https://t.co/0FjvSifdW4 Jay Clayton, joins #crypto custodian, Fireblocks https://t.co/eDUVaSw9GD #btc #cryptoexchange #tron",0.0,0.0,77299.0,http co 0fjvsifdw4 jay clayton join crypto custodian fireblock http co eduvasw9gd btc cryptoexchang tron,0.0,Neutral
1.4284902213524603e+18,#Bitcoin #BTC Who Stands To Gain From Attacking Bitcoin? – Bitcoin Magazine https://t.co/KJB5IZptYv,0.0,0.0,509.0,bitcoin btc stand gain attack bitcoin bitcoin magazin http co kjb5izptyv,0.0,Neutral
1.4284902059971133e+18,"Drew the Fib. Get the fucc out of here.🙃
This might be your last chance at sub 50k #BTC or its going to get bloody. Crazy shit here.
#BetterThenWatchingGolf https://t.co/zrhyblq8hE https://t.co/LjxmSg0GyC",0.0,3.0,2372.0,drew fib get fucc might last chanc sub 50k btc go get bloodi crazi shit betterthenwatchinggolf http co zrhyblq8h http co ljxmsg0gyc,-0.1,Negative
1.4284901822658683e+18,"@CryptoJennyBSC $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/okPC0cFizg",0.0,0.0,14.0,cryptojennybsc ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co okpc0cfizg,0.4681818181818182,Positive
1.4284901732479877e+18,"Robinhood’s Revenue From #Cryptocurrency Trading Jumps to 41% of Total #Bitcoin $BTC #BTC #XRP #ETH #BCH #LTC #ADA #ZEC #BAT #XVG #BTT #TRX #LOOM #PUNDIX #ETN #BNB  #POWR #ARK #OMG #DCN #PAC #TEL #DOT #SHIB #MANA #SOL #AXS #XMR #XDN #DOGE #ICP #EOS #ETC 
 https://t.co/a7Bc2s4V81",0.0,0.0,704.0,robinhood revenu cryptocurr trade jump 41 total bitcoin btc btc xrp eth bch ltc ada zec bat xvg btt trx loom pundix etn bnb powr ark omg dcn pac tel dot shib mana sol ax xmr xdn doge icp eo etc http co a7bc2s4v81,0.0,Neutral
1.428490168135299e+18,The World future is now. Information digitally is money today #BTC #Crypto  #GoUp #accumulate,0.0,0.0,4.0,world futur inform digit money today btc crypto goup accumul,0.0,Neutral
1.428490116880769e+18,"@muhammadbutt Buying #Bitcoin  is the best way to learn about bitcoin. Few. Don’t wait to understand it. It takes years. Learn as you go. Stack sats along the way

You should Follow @Bruw50 he seems to know his stuff when it comes to #BTC
I’ve been following his tweets and I have learnt a lot",0.0,0.0,14.0,muhammadbutt buy bitcoin best way learn bitcoin wait understand take year learn go stack sat along way follow bruw50 seem know stuff come btc follow tweet learnt lot,1.0,Positive
1.428490080247763e+18,$COIN #BTC #Doge #Crypto https://t.co/MQK6fzZdfy,1.0,2.0,2855.0,coin btc doge crypto http co mqk6fzzdfi,0.0,Neutral
1.4284900767455027e+18,"@CryptoJennyBSC @devanwonders $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/XkbhP7Iz5S",0.0,0.0,14.0,cryptojennybsc devanwond ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co xkbhp7iz5,0.4681818181818182,Positive
1.428490053441839e+18,"#ADA is flying to the moon ! 🙀✈️📈 My decision to convert 15% of my #EOS into #ADA was right. I think I am going to move rest of my #EOS tokens into #ADA, #BNB, #CAKE, and #BTC at end of next month.🥰 https://t.co/u9TGFPsStq",0.0,0.0,850.0,ada fli moon decis convert 15 eo ada right think go move rest eo token ada bnb cake btc end next month http co u9tgfpsstq,0.14285714285714285,Positive
1.4284900177443348e+18,"@CryptoJennyBSC @BabyLondonbsc $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/oY5xvMMakY",0.0,0.0,14.0,cryptojennybsc babylondonbsc ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co oy5xvmmaki,0.4681818181818182,Positive
1.428489960269652e+18,@Snowden You are my hero in this moment not for your past but for this statement. #BTC,0.0,4.0,624.0,snowden hero moment past statement btc,-0.25,Negative
1.4284899499558502e+18,#Crytpo is growing at twice the speed the internet did. Don’t miss out. #btc #Ethereum #cardano,0.0,0.0,11.0,crytpo grow twice speed internet miss btc ethereum cardano,0.0,Neutral
1.4284899442642289e+18,"Pair: #ALGO / #BTC (RISKY)
BUY ZONE: Above 2207
🎯 Target 1: 2400
🎯 Target 2: 2600
🎯 Target 3: 2800

❗Stop Loss ❗: 1800

#Crypto  #CryptoSignals   #Binance  #XRP #Ethereum #ADA #doge #Trading #CryptoProfits   #BinanceFutures 
To join our Telegram 👇

https://t.co/Nj3jIa0IEo",0.0,0.0,610.0,pair algo btc riski buy zone 2207 target 1 2400 target 2 2600 target 3 2800 stop loss 1800 crypto cryptosign binanc xrp ethereum ada doge trade cryptoprofit binancefutur join telegram http co nj3jia0ieo,0.0,Neutral
1.4284899087257723e+18,99% of the population still don’t know the difference between store of value and medium of exchange 🤦‍♂️#BTC #Cryptocurency #personalfinance #investing,0.0,0.0,3.0,99 popul still know differ store valu medium exchang btc cryptocur personalfin invest,0.0,Neutral
1.428489906498777e+18,"@CryptoJennyBSC $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/Cve22oLD9z",0.0,0.0,14.0,cryptojennybsc ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co cve22old9z,0.4681818181818182,Positive
1.428489893517226e+18,"@jaygould Buying #Bitcoin  is the best way to learn about bitcoin. Few. Don’t wait to understand it. It takes years. Learn as you go. Stack sats along the way

You should Follow @Bruw50 he seems to know his stuff when it comes to #BTC
I’ve been following his tweets and I have learnt a lot",0.0,0.0,14.0,jaygould buy bitcoin best way learn bitcoin wait understand take year learn go stack sat along way follow bruw50 seem know stuff come btc follow tweet learnt lot,1.0,Positive
1.4284898871797391e+18,"When @jimcramer told YOU to buy #BTC, I sold off a 7 year hodl.

Cuz it ain't been #Bitcoin for over 4 years.

Show up post August 2017?
You have a lot of coins to buy, bud.
You just own splintered hash.
You don't own #Bitcoin

That sucks.   You paid me a fortune for that",0.0,0.0,19.0,jimcram told buy btc sold 7 year hodl cuz bitcoin 4 year show post august 2017 lot coin buy bud splinter hash bitcoin suck paid fortun,0.0,Neutral
1.4284898719795528e+18,"#BTC Derivs Sheet (Tweet every 15 min.)
CME Delayed (10 min)
GS Delayed (15 min) and OI = SHARES OUT https://t.co/UXyU4BN8pZ",0.0,0.0,30873.0,btc deriv sheet tweet everi 15 min cme delay 10 min g delay 15 min oi share http co uxyu4bn8pz,0.0,Neutral
1.4284898141358735e+18,"Coinbase to launch exchange in Japan with financial giant Mitsubishi UFJ #Bitcoin $BTC #BTC #XRP #ETH #BCH #LTC #ADA #ZEC #BAT #XVG #BTT #TRX #LOOM #PUNDIX #ETN #BNB  #POWR #ARK #OMG #DCN #PAC #DOT #SHIB #MANA #AXS #MATIC #XMR #XDN #DOGE #ICP #EOS #ETC 
 https://t.co/OoE4utiZzS",0.0,0.0,704.0,coinbas launch exchang japan financi giant mitsubishi ufj bitcoin btc btc xrp eth bch ltc ada zec bat xvg btt trx loom pundix etn bnb powr ark omg dcn pac dot shib mana ax matic xmr xdn doge icp eo etc http co ooe4utizz,0.0,Neutral
1.4284897614722744e+18,"@chloeandersb $GGG #AMA will be held this Friday at 3pm UTC you can win 5000 $GGG in the live stream!

👇👇👇👇👇👇👇
https://t.co/Bbbbdp3VjY

#BNB  #Binance                            #BTC  #BSCGems #SHIB #doge #Ethereum #WSG #ARGON 
#XRP #BSC @GGG_invest https://t.co/X1hvAhI6Ii",0.0,0.0,14.0,chloeandersb ggg ama held friday 3pm utc win 5000 ggg live stream http co bbbbdp3vji bnb binanc btc bscgem shib doge ethereum wsg argon xrp bsc ggg_invest http co x1hvahi6ii,0.4681818181818182,Positive
1.4284897475806904e+18,"Buy BTC With Your Credit Card / Fast Crypto Exchange 

https://t.co/GwaCvQyQbc 

#Bitcoin #BTC #ETH #XRP #Cryptocurrency 18:51 https://t.co/OlGYWSm3P2",0.0,1.0,10273.0,buy btc credit card fast crypto exchang http co gwacvqyqbc bitcoin btc eth xrp cryptocurr 18 51 http co olgywsm3p2,0.2,Positive
1.4284897458191852e+18,Which Altcoins should I add to my bag!? #BTC #AltCoinSeason #gemhunter  shill me good projects guys!!!! I am thinking just about $VRA until now.,1.0,6.0,484.0,altcoin add bag btc altcoinseason gemhunt shill good project guy think vra,0.7,Positive
1.428489714844242e+18,"$DFYN had a Breakout...
Look for a rapid move 🔥🚀
@_DFyn 

@0xPolygon
 
#DEX $matic #Polygon $OM $BNB $matic $Super $cards $Quick $Artx $SOL $ADA $FTM $ELON #ETHPAD $Mist $AXS $DPET $SLP $SKILL $ACH #ETH #etherium #BTC #DeFi #cryptocurrency https://t.co/fSKkvtVHYS",0.0,0.0,120.0,dfyn breakout look rapid move _dfyn 0xpolygon dex matic polygon om bnb matic super card quick artx sol ada ftm elon ethpad mist ax dpet slp skill ach eth etherium btc defi cryptocurr http co fskkvtvhys,0.3333333333333333,Positive
1.4285223810862694e+18,"Your hourly #BTC update🙌

- Hourly closing of #BTC $47138 $BTCUSD
- Hourly price change is 0.81 %📈
- 6 hr Vol. trends sideways
- Trading above the 200 hr MA($46006)
- Relative Strength Index (RSI 14) is at 72.29

#trade #crypto #BTC #analysis https://t.co/iItskiOaU9",0.0,0.0,1365.0,hour btc updat hour close btc 47138 btcusd hour price chang 0 81 6 hr vol trend sideway trade 200 hr 46006 relat strength index rsi 14 72 29 trade crypto btc analysi http co iitskioau9,0.0,Neutral
1.4285223706005135e+18,"@elonmusk #btc #btt 
#BitTorrent  to the moon",0.0,0.0,0.0,elonmusk btc btt bittorr moon,0.0,Neutral
1.428522356775932e+18,"@firerocketbsc Nice job,@FireRocket #BinanceSmartChain #firerocket #DeFi #YieldFarming #Airdrop #PancakeSwap #BSC #BNB #BTC #giveaway #cryptocurrency @fathinstr @ArisTriadi15",0.0,0.0,8.0,firerocketbsc nice job firerocket binancesmartchain firerocket defi yieldfarm airdrop pancakeswap bsc bnb btc giveaway cryptocurr fathinstr aristriadi15,0.6,Positive
1.4285223250628076e+18,update #Bitcoin #BTC,0.0,0.0,479.0,updat bitcoin btc,0.0,Neutral
1.4285223210530652e+18,@360_trader Thanks for call. #BTC,0.0,0.0,152.0,360_trader thank call btc,0.0,Neutral
1.4285222976406036e+18,"Thailand's central bank outlines safeguards for a future retail CBDC

,https://t.co/9KQD3ZEs0e,

 #bitcoin #btc #crypto #cryptonews #etherium #eth #blockchain #blockchainNews",0.0,0.0,565.0,thailand central bank outlin safeguard futur retail cbdc http co 9kqd3zes0 bitcoin btc crypto cryptonew etherium eth blockchain blockchainnew,0.0,Neutral
1.428522292796035e+18,"Google Health Boss Quits; Named CEO Of Health Tech Company Cerner #Bitcoin #Btc #Cryptocurrency #Finance #Forex #Markets #Money

Read: https://t.co/DuPghSal5q",0.0,1.0,1464.0,googl health bos quit name ceo health tech compani cerner bitcoin btc cryptocurr financ forex market money read http co dupghsal5q,0.0,Neutral
1.4285222196390175e+18,"⏰ 04:00  
₿ Bitcoin = 47.091,95 $ 
#bitcoin #btc #BTCUSD",0.0,0.0,5322.0,04 00 bitcoin 47 091 95 bitcoin btc btcusd,0.0,Neutral
1.428522217378308e+18,"$RSR
Trend reversal on 1h timeframe
Last Price: 0.00000094 (Binance)
24h Volume: 101.53 BTC
#BTC #Binance #RSR https://t.co/1mO0h5zRpw",0.0,0.0,12687.0,rsr trend revers 1h timefram last price 0 00000094 binanc 24h volum 101 53 btc btc binanc rsr http co 1mo0h5zrpw,0.0,Neutral
1.428522196377342e+18,"Bitcoin - BTC
Price: $47,098.85
Change in 1h: +0.81612549%
Market cap: $885,045,988,278.03
Ranking: 1
#Bitcoin #BTC",0.0,0.0,4344.0,bitcoin btc price 47 098 85 chang 1h 0 81612549 market cap 885 045 988 278 03 rank 1 bitcoin btc,-0.8,Negative
1.4285221912058307e+18,"Best Bitcoin Hardware Wallets 2021
https://t.co/crrMsQpurd
#btc #btc #btc",0.0,0.0,70.0,best bitcoin hardwar wallet 2021 http co crrmsqpurd btc btc btc,1.0,Positive
1.4285221878001582e+18,"The price of #Bitcoin is currently $47,173.67
 #Crypto $BTC #BTC
 https://t.co/StFdwaoRx2",0.0,1.0,773.0,price bitcoin current 47 173 67 crypto btc btc http co stfdwaorx2,0.0,Neutral
1.4285221831822008e+18,"To succeed with your #crypto #portfolio, buy #ADA , #XLM , #XEM , #ZIL, #MANA and #TRX. We had better performance with this crypto than #BTC (up 1000% in 2 years). It's still time to jump on it.#Stellar is coming back to it's highest level https://t.co/O6PouYWTbu",0.0,0.0,16867.0,succeed crypto portfolio buy ada xlm xem zil mana trx better perform crypto btc 1000 2 year still time jump stellar come back highest level http co o6pouywtbu,0.25,Positive
1.4285221732248125e+18,Subscapes #375   #art #nft  https://t.co/AO9iz3nlCN  #ethereum #bitcoin #eth #btc #polygon #binance #crypto #AI #invest #DeFi #solana #kusama #polkadot #DOT #KSM #SOL,0.0,0.0,113.0,subscap 375 art nft http co ao9iz3nlcn ethereum bitcoin eth btc polygon binanc crypto ai invest defi solana kusama polkadot dot ksm sol,0.0,Neutral
1.428522169747845e+18,"Best Bitcoin Hardware Wallets 2021

https://t.co/nKhTIxSHns

#bitcoinnews #btc #bitcoin",0.0,0.0,53.0,best bitcoin hardwar wallet 2021 http co nkhtixshn bitcoinnew btc bitcoin,1.0,Positive
1.4285221683385917e+18,"#Bitcoin
Current Price:
$ 47140.81
€ 40309.07

#cryptocurrencies #blockchain #BTC",0.0,0.0,56.0,bitcoin current price 47140 81 40309 07 cryptocurr blockchain btc,0.0,Neutral
1.428522142648447e+18,"@BitBitCrypto They don’t want to seem partial but I guarantee &lt;90% will be #BTC 

As an exchange They just don’t want to hinder plebs aping into doge lol",0.0,0.0,867.0,bitbitcrypto want seem partial guarante lt 90 btc exchang want hinder pleb ape doge lol,0.35000000000000003,Positive
1.428522130921173e+18,"🐻 BEARWHALE! just SHORTED $3,157,541 worth of #Bitcoin #BTC at $47,150 on #Binance Futures",0.0,0.0,2435.0,bearwhal short 3 157 541 worth bitcoin btc 47 150 binanc futur,0.15,Positive
1.4285220118658867e+18,"#Bitcoin is looking pretty damn good right about now 🔗

#BTC https://t.co/K95nIQHfyT",0.0,0.0,108.0,bitcoin look pretti damn good right btc http co k95niqhfyt,0.4928571428571428,Positive
1.4285219245487104e+18,Check out CryptoChron1c! #TikTok https://t.co/txoAu82swm #crypto #Cryptocurency #cryptomining #blockchain #cryptocurrencies #cryptotwitter #BTC #Ethereum #Bitcoin,0.0,1.0,111.0,check cryptochron1c tiktok http co txoau82swm crypto cryptocur cryptomin blockchain cryptocurr cryptotwitt btc ethereum bitcoin,0.0,Neutral
1.428521871839056e+18,"$BTC #BTC remaining bullish. Big move will be over $50,000 will get fun https://t.co/HNzfyMdJ1K",0.0,1.0,2255.0,btc btc remain bullish big move 50 000 get fun http co hnzfymdj1k,0.15,Positive
1.4285216878389821e+18,"Based on the #btc price action this cycle, it seems like the blow off top will be sold in an instant.",0.0,0.0,144.0,base btc price action cycl seem like blow top sold instant,-0.05000000000000002,Negative
1.4285216826130186e+18,"GREATEST DIJITAL REVOLUTION 

BIGGEST PUMP IN HISTORY COMING SOON 🦍⚠️🚀 $btc

#btc #altseason #dent",0.0,1.0,77.0,greatest dijit revolut biggest pump histori come soon btc btc altseason dent,1.0,Positive
1.4285216399232573e+18,"@krakenfx There's no other best time than now! And after you purchase some #BTC, list $Spofi token 🔥🚀",0.0,0.0,474.0,krakenfx best time purchas btc list spofi token,1.0,Positive
1.4285215513186836e+18,Lmao buy #BTC #ANKR #Inflation is real !! https://t.co/i73aezsWV1,0.0,0.0,559.0,lmao buy btc ankr inflat real http co i73aezswv1,0.4,Positive
1.428521435983663e+18,"SUCCESSFUL CRYPTO STRATEGY ( Bitcoin market analysis and next move) https://t.co/q9gNfNBqM0 via @YouTube  #Bitcoin #XRP #ripple, #USA #SEC, #cryptocrex #ETHEREUM #crypto #binance #BTC #ETH #crypto currency #coinbase #China #investing #London #profits #Pakistan https://t.co/UxSiDrnAek",1.0,0.0,5.0,success crypto strategi bitcoin market analysi next move http co q9gnfnbqm0 via youtub bitcoin xrp rippl usa sec cryptocrex ethereum crypto binanc btc eth crypto currenc coinbas china invest london profit pakistan http co uxsidrnaek,0.06666666666666667,Positive
1.4285214091443692e+18,"$ETH PA not as clean as #BTC but a bounce of 20ma is textbook bband continuation trend. However there is bearish divergence at play in RSI. While PA printed 3rd HL, RSI printed 3rd LL before bounce off 50ma. This downtrend needs to be flipped or face consolidation for #Ethereum https://t.co/k4CrzRIpB4",0.0,0.0,31.0,eth pa clean btc bounc 20ma textbook bband continu trend howev bearish diverg play rsi pa print 3rd hl rsi print 3rd bounc 50ma downtrend need flip face consolid ethereum http co k4crzripb4,0.12222222222222223,Positive
1.4285214039349903e+18,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC https://t.co/6REBdQ6ZOq,0.0,0.0,315.0,btcusdt week btc btcusdt binanc btcusd crypto bitfinex bitcoingraph http co 6rebdq6zoq,0.0,Neutral
1.4285213900980675e+18,@RepTomEmmer Tell him like it is! #Truth #Crypto #BTC #ADA #Telcoin,0.0,1.0,339.0,reptomemm tell like truth crypto btc ada telcoin,0.0,Neutral
1.4285213702044426e+18,no trade: #BTC price is 34571 at time 08/20/21 - 01:56:49,0.0,0.0,1520.0,trade btc price 34571 time 08 20 21 01 56 49,0.0,Neutral
1.4285213391121162e+18,Cryptocurrencies are appraising bubbles in the forest #ETH #BTC #cryptotrading #crypto #elonmusk #Doge #XRP #USDT #DOT #USDC #ICP #cryptocrash,0.0,0.0,27.0,cryptocurr apprais bubbl forest eth btc cryptotrad crypto elonmusk doge xrp usdt dot usdc icp cryptocrash,0.0,Neutral
1.428521330429743e+18,"Is there a scam address lookup for #CryptoCurrency public addresses yet?  Thinking filter by scammer, rugpull, extortion/bribery type database #BTC #ETH #BNB #ADA",0.0,0.0,391.0,scam address lookup cryptocurr public address yet think filter scammer rugpul extort briberi type databas btc eth bnb ada,0.0,Neutral
